
Circuit: *tran 

Doing analysis at TEMP = 27.000000 and TNOM = 27.000000

Warning: v1: no DC value, transient time 0 value used

Initial Transient Solution
--------------------------

Node                                   Voltage
----                                   -------
1                                            0
2                                            0
v1#branch                                    0



No. of Data Rows : 1008
                                     *tran 
                                     Transient Analysis  Sat Aug 26 10:12:14  2017
--------------------------------------------------------------------------------
Index   time            V(1)            V(2)            time            
--------------------------------------------------------------------------------
71	6.428000e-02	9.745269e+00	1.438539e-04	6.428000e-02	
72	6.528000e-02	9.961336e+00	-5.73465e-05	6.528000e-02	
73	6.628000e-02	9.202318e+00	-2.46185e-04	6.628000e-02	
74	6.728000e-02	7.542514e+00	-4.17668e-04	6.728000e-02	
75	6.828000e-02	5.144395e+00	-5.41530e-04	6.828000e-02	
76	6.928000e-02	2.242708e+00	-6.19114e-04	6.928000e-02	
77	7.028000e-02	-8.78512e-01	-6.29369e-04	7.028000e-02	
78	7.128000e-02	-3.91374e+00	-5.84739e-04	7.128000e-02	
79	7.228000e-02	-6.56586e+00	-4.76153e-04	7.228000e-02	
80	7.328000e-02	-8.57527e+00	-3.27670e-04	7.328000e-02	
81	7.428000e-02	-9.74527e+00	-1.40406e-04	7.428000e-02	
82	7.528000e-02	-9.96134e+00	5.390139e-05	7.528000e-02	
83	7.628000e-02	-9.20232e+00	2.496274e-04	7.628000e-02	
84	7.728000e-02	-7.54251e+00	4.142287e-04	7.728000e-02	
85	7.828000e-02	-5.14440e+00	5.449664e-04	7.828000e-02	
86	7.928000e-02	-2.24271e+00	6.156804e-04	7.928000e-02	
87	8.028000e-02	8.785120e-01	6.328006e-04	8.028000e-02	
88	8.128000e-02	3.913737e+00	5.813099e-04	8.128000e-02	
89	8.228000e-02	6.565858e+00	4.795792e-04	8.228000e-02	
90	8.328000e-02	8.575267e+00	3.242466e-04	8.328000e-02	
91	8.428000e-02	9.745269e+00	1.438265e-04	8.428000e-02	
92	8.528000e-02	9.961336e+00	-5.73191e-05	8.528000e-02	
93	8.628000e-02	9.202318e+00	-2.46212e-04	8.628000e-02	
94	8.728000e-02	7.542514e+00	-4.17641e-04	8.728000e-02	
95	8.828000e-02	5.144395e+00	-5.41557e-04	8.828000e-02	
96	8.928000e-02	2.242708e+00	-6.19087e-04	8.928000e-02	
97	9.028000e-02	-8.78512e-01	-6.29397e-04	9.028000e-02	
98	9.128000e-02	-3.91374e+00	-5.84711e-04	9.128000e-02	
99	9.228000e-02	-6.56586e+00	-4.76181e-04	9.228000e-02	
100	9.328000e-02	-8.57527e+00	-3.27642e-04	9.328000e-02	
101	9.428000e-02	-9.74527e+00	-1.40433e-04	9.428000e-02	
102	9.528000e-02	-9.96134e+00	5.392863e-05	9.528000e-02	
103	9.628000e-02	-9.20232e+00	2.496002e-04	9.628000e-02	
104	9.728000e-02	-7.54251e+00	4.142559e-04	9.728000e-02	
105	9.828000e-02	-5.14440e+00	5.449393e-04	9.828000e-02	
106	9.928000e-02	-2.24271e+00	6.157075e-04	9.928000e-02	
107	1.002800e-01	8.785120e-01	6.327735e-04	1.002800e-01	
108	1.012800e-01	3.913737e+00	5.813370e-04	1.012800e-01	
109	1.022800e-01	6.565858e+00	4.795521e-04	1.022800e-01	
110	1.032800e-01	8.575267e+00	3.242736e-04	1.032800e-01	
111	1.042800e-01	9.745269e+00	1.437994e-04	1.042800e-01	
112	1.052800e-01	9.961336e+00	-5.72921e-05	1.052800e-01	

Index   time            V(1)            V(2)            time            
--------------------------------------------------------------------------------
113	1.062800e-01	9.202318e+00	-2.46239e-04	1.062800e-01	
114	1.072800e-01	7.542514e+00	-4.17614e-04	1.072800e-01	
115	1.082800e-01	5.144395e+00	-5.41584e-04	1.082800e-01	
116	1.092800e-01	2.242708e+00	-6.19060e-04	1.092800e-01	
117	1.102800e-01	-8.78512e-01	-6.29423e-04	1.102800e-01	
118	1.112800e-01	-3.91374e+00	-5.84684e-04	1.112800e-01	
119	1.122800e-01	-6.56586e+00	-4.76207e-04	1.122800e-01	
120	1.132800e-01	-8.57527e+00	-3.27616e-04	1.132800e-01	
121	1.142800e-01	-9.74527e+00	-1.40460e-04	1.142800e-01	
122	1.152800e-01	-9.96134e+00	5.395543e-05	1.152800e-01	
123	1.162800e-01	-9.20232e+00	2.495734e-04	1.162800e-01	
124	1.172800e-01	-7.54251e+00	4.142826e-04	1.172800e-01	
125	1.182800e-01	-5.14440e+00	5.449125e-04	1.182800e-01	
126	1.192800e-01	-2.24271e+00	6.157342e-04	1.192800e-01	
127	1.202800e-01	8.785120e-01	6.327468e-04	1.202800e-01	
128	1.212800e-01	3.913737e+00	5.813636e-04	1.212800e-01	
129	1.222800e-01	6.565858e+00	4.795254e-04	1.222800e-01	
130	1.232800e-01	8.575267e+00	3.243002e-04	1.232800e-01	
131	1.242800e-01	9.745269e+00	1.437728e-04	1.242800e-01	
132	1.252800e-01	9.961336e+00	-5.72655e-05	1.252800e-01	
133	1.262800e-01	9.202318e+00	-2.46266e-04	1.262800e-01	
134	1.272800e-01	7.542514e+00	-4.17587e-04	1.272800e-01	
135	1.282800e-01	5.144395e+00	-5.41610e-04	1.282800e-01	
136	1.292800e-01	2.242708e+00	-6.19034e-04	1.292800e-01	
137	1.302800e-01	-8.78512e-01	-6.29450e-04	1.302800e-01	
138	1.312800e-01	-3.91374e+00	-5.84658e-04	1.312800e-01	
139	1.322800e-01	-6.56586e+00	-4.76234e-04	1.322800e-01	
140	1.332800e-01	-8.57527e+00	-3.27589e-04	1.332800e-01	
141	1.342800e-01	-9.74527e+00	-1.40487e-04	1.342800e-01	
142	1.352800e-01	-9.96134e+00	5.398180e-05	1.352800e-01	
143	1.362800e-01	-9.20232e+00	2.495470e-04	1.362800e-01	
144	1.372800e-01	-7.54251e+00	4.143089e-04	1.372800e-01	
145	1.382800e-01	-5.14440e+00	5.448862e-04	1.382800e-01	
146	1.392800e-01	-2.24271e+00	6.157605e-04	1.392800e-01	
147	1.402800e-01	8.785120e-01	6.327205e-04	1.402800e-01	
148	1.412800e-01	3.913737e+00	5.813899e-04	1.412800e-01	
149	1.422800e-01	6.565858e+00	4.794992e-04	1.422800e-01	
150	1.432800e-01	8.575267e+00	3.243265e-04	1.432800e-01	
151	1.442800e-01	9.745269e+00	1.437466e-04	1.442800e-01	
152	1.452800e-01	9.961336e+00	-5.72393e-05	1.452800e-01	
153	1.462800e-01	9.202318e+00	-2.46292e-04	1.462800e-01	
154	1.472800e-01	7.542514e+00	-4.17561e-04	1.472800e-01	
155	1.482800e-01	5.144395e+00	-5.41637e-04	1.482800e-01	
156	1.492800e-01	2.242708e+00	-6.19008e-04	1.492800e-01	
157	1.502800e-01	-8.78512e-01	-6.29476e-04	1.502800e-01	
158	1.512800e-01	-3.91374e+00	-5.84632e-04	1.512800e-01	
159	1.522800e-01	-6.56586e+00	-4.76260e-04	1.522800e-01	
160	1.532800e-01	-8.57527e+00	-3.27563e-04	1.532800e-01	
161	1.542800e-01	-9.74527e+00	-1.40513e-04	1.542800e-01	
162	1.552800e-01	-9.96134e+00	5.400776e-05	1.552800e-01	
163	1.562800e-01	-9.20232e+00	2.495211e-04	1.562800e-01	
164	1.572800e-01	-7.54251e+00	4.143349e-04	1.572800e-01	
165	1.582800e-01	-5.14440e+00	5.448603e-04	1.582800e-01	
166	1.592800e-01	-2.24271e+00	6.157864e-04	1.592800e-01	
167	1.602800e-01	8.785120e-01	6.326947e-04	1.602800e-01	
168	1.612800e-01	3.913737e+00	5.814157e-04	1.612800e-01	
169	1.622800e-01	6.565858e+00	4.794734e-04	1.622800e-01	
170	1.632800e-01	8.575267e+00	3.243522e-04	1.632800e-01	

Index   time            V(1)            V(2)            time            
--------------------------------------------------------------------------------
171	1.642800e-01	9.745269e+00	1.437209e-04	1.642800e-01	
172	1.652800e-01	9.961336e+00	-5.72136e-05	1.652800e-01	
173	1.662800e-01	9.202318e+00	-2.46318e-04	1.662800e-01	
174	1.672800e-01	7.542514e+00	-4.17536e-04	1.672800e-01	
175	1.682800e-01	5.144395e+00	-5.41662e-04	1.682800e-01	
176	1.692800e-01	2.242708e+00	-6.18982e-04	1.692800e-01	
177	1.702800e-01	-8.78512e-01	-6.29502e-04	1.702800e-01	
178	1.712800e-01	-3.91374e+00	-5.84606e-04	1.712800e-01	
179	1.722800e-01	-6.56586e+00	-4.76286e-04	1.722800e-01	
180	1.732800e-01	-8.57527e+00	-3.27538e-04	1.732800e-01	
181	1.742800e-01	-9.74527e+00	-1.40538e-04	1.742800e-01	
182	1.752800e-01	-9.96134e+00	5.403330e-05	1.752800e-01	
183	1.762800e-01	-9.20232e+00	2.494956e-04	1.762800e-01	
184	1.772800e-01	-7.54251e+00	4.143604e-04	1.772800e-01	
185	1.782800e-01	-5.14440e+00	5.448348e-04	1.782800e-01	
186	1.792800e-01	-2.24271e+00	6.158119e-04	1.792800e-01	
187	1.802800e-01	8.785120e-01	6.326692e-04	1.802800e-01	
188	1.812800e-01	3.913737e+00	5.814411e-04	1.812800e-01	
189	1.822800e-01	6.565858e+00	4.794480e-04	1.822800e-01	
190	1.832800e-01	8.575267e+00	3.243776e-04	1.832800e-01	
191	1.842800e-01	9.745269e+00	1.436955e-04	1.842800e-01	
192	1.852800e-01	9.961336e+00	-5.71882e-05	1.852800e-01	
193	1.862800e-01	9.202318e+00	-2.46343e-04	1.862800e-01	
194	1.872800e-01	7.542514e+00	-4.17510e-04	1.872800e-01	
195	1.882800e-01	5.144395e+00	-5.41687e-04	1.882800e-01	
196	1.892800e-01	2.242708e+00	-6.18957e-04	1.892800e-01	
197	1.902800e-01	-8.78512e-01	-6.29527e-04	1.902800e-01	
198	1.912800e-01	-3.91374e+00	-5.84581e-04	1.912800e-01	
199	1.922800e-01	-6.56586e+00	-4.76311e-04	1.922800e-01	
200	1.932800e-01	-8.57527e+00	-3.27512e-04	1.932800e-01	
201	1.942800e-01	-9.74527e+00	-1.40563e-04	1.942800e-01	
202	1.952800e-01	-9.96134e+00	5.405844e-05	1.952800e-01	
203	1.962800e-01	-9.20232e+00	2.494704e-04	1.962800e-01	
204	1.972800e-01	-7.54251e+00	4.143855e-04	1.972800e-01	
205	1.982800e-01	-5.14440e+00	5.448098e-04	1.982800e-01	
206	1.992800e-01	-2.24271e+00	6.158369e-04	1.992800e-01	
207	2.002800e-01	8.785120e-01	6.326442e-04	2.002800e-01	
208	2.012800e-01	3.913737e+00	5.814662e-04	2.012800e-01	
209	2.022800e-01	6.565858e+00	4.794230e-04	2.022800e-01	
210	2.032800e-01	8.575267e+00	3.244026e-04	2.032800e-01	
211	2.042800e-01	9.745269e+00	1.436706e-04	2.042800e-01	
212	2.052800e-01	9.961336e+00	-5.71633e-05	2.052800e-01	
213	2.062800e-01	9.202318e+00	-2.46368e-04	2.062800e-01	
214	2.072800e-01	7.542514e+00	-4.17485e-04	2.072800e-01	
215	2.082800e-01	5.144395e+00	-5.41712e-04	2.082800e-01	
216	2.092800e-01	2.242708e+00	-6.18932e-04	2.092800e-01	
217	2.102800e-01	-8.78512e-01	-6.29552e-04	2.102800e-01	
218	2.112800e-01	-3.91374e+00	-5.84556e-04	2.112800e-01	
219	2.122800e-01	-6.56586e+00	-4.76336e-04	2.122800e-01	
220	2.132800e-01	-8.57527e+00	-3.27488e-04	2.132800e-01	
221	2.142800e-01	-9.74527e+00	-1.40588e-04	2.142800e-01	
222	2.152800e-01	-9.96134e+00	5.408318e-05	2.152800e-01	
223	2.162800e-01	-9.20232e+00	2.494457e-04	2.162800e-01	
224	2.172800e-01	-7.54251e+00	4.144102e-04	2.172800e-01	
225	2.182800e-01	-5.14440e+00	5.447851e-04	2.182800e-01	
226	2.192800e-01	-2.24271e+00	6.158616e-04	2.192800e-01	
227	2.202800e-01	8.785120e-01	6.326195e-04	2.202800e-01	
228	2.212800e-01	3.913737e+00	5.814908e-04	2.212800e-01	

Index   time            V(1)            V(2)            time            
--------------------------------------------------------------------------------
229	2.222800e-01	6.565858e+00	4.793984e-04	2.222800e-01	
230	2.232800e-01	8.575267e+00	3.244272e-04	2.232800e-01	
231	2.242800e-01	9.745269e+00	1.436460e-04	2.242800e-01	
232	2.252800e-01	9.961336e+00	-5.71387e-05	2.252800e-01	
233	2.262800e-01	9.202318e+00	-2.46393e-04	2.262800e-01	
234	2.272800e-01	7.542514e+00	-4.17461e-04	2.272800e-01	
235	2.282800e-01	5.144395e+00	-5.41737e-04	2.282800e-01	
236	2.292800e-01	2.242708e+00	-6.18907e-04	2.292800e-01	
237	2.302800e-01	-8.78512e-01	-6.29576e-04	2.302800e-01	
238	2.312800e-01	-3.91374e+00	-5.84532e-04	2.312800e-01	
239	2.322800e-01	-6.56586e+00	-4.76360e-04	2.322800e-01	
240	2.332800e-01	-8.57527e+00	-3.27463e-04	2.332800e-01	
241	2.342800e-01	-9.74527e+00	-1.40612e-04	2.342800e-01	
242	2.352800e-01	-9.96134e+00	5.410753e-05	2.352800e-01	
243	2.362800e-01	-9.20232e+00	2.494214e-04	2.362800e-01	
244	2.372800e-01	-7.54251e+00	4.144345e-04	2.372800e-01	
245	2.382800e-01	-5.14440e+00	5.447608e-04	2.382800e-01	
246	2.392800e-01	-2.24271e+00	6.158859e-04	2.392800e-01	
247	2.402800e-01	8.785120e-01	6.325953e-04	2.402800e-01	
248	2.412800e-01	3.913737e+00	5.815150e-04	2.412800e-01	
249	2.422800e-01	6.565858e+00	4.793742e-04	2.422800e-01	
250	2.432800e-01	8.575267e+00	3.244514e-04	2.432800e-01	
251	2.442800e-01	9.745269e+00	1.436218e-04	2.442800e-01	
252	2.452800e-01	9.961336e+00	-5.71146e-05	2.452800e-01	
253	2.462800e-01	9.202318e+00	-2.46417e-04	2.462800e-01	
254	2.472800e-01	7.542514e+00	-4.17437e-04	2.472800e-01	
255	2.482800e-01	5.144395e+00	-5.41761e-04	2.482800e-01	
256	2.492800e-01	2.242708e+00	-6.18883e-04	2.492800e-01	
257	2.502800e-01	-8.78512e-01	-6.29600e-04	2.502800e-01	
258	2.512800e-01	-3.91374e+00	-5.84508e-04	2.512800e-01	
259	2.522800e-01	-6.56586e+00	-4.76384e-04	2.522800e-01	
260	2.532800e-01	-8.57527e+00	-3.27439e-04	2.532800e-01	
261	2.542800e-01	-9.74527e+00	-1.40636e-04	2.542800e-01	
262	2.552800e-01	-9.96134e+00	5.413149e-05	2.552800e-01	
263	2.562800e-01	-9.20232e+00	2.493975e-04	2.562800e-01	
264	2.572800e-01	-7.54251e+00	4.144584e-04	2.572800e-01	
265	2.582800e-01	-5.14440e+00	5.447369e-04	2.582800e-01	
266	2.592800e-01	-2.24271e+00	6.159097e-04	2.592800e-01	
267	2.602800e-01	8.785120e-01	6.325714e-04	2.602800e-01	
268	2.612800e-01	3.913737e+00	5.815389e-04	2.612800e-01	
269	2.622800e-01	6.565858e+00	4.793504e-04	2.622800e-01	
270	2.632800e-01	8.575267e+00	3.244752e-04	2.632800e-01	
271	2.642800e-01	9.745269e+00	1.435980e-04	2.642800e-01	
272	2.652800e-01	9.961336e+00	-5.70908e-05	2.652800e-01	
273	2.662800e-01	9.202318e+00	-2.46440e-04	2.662800e-01	
274	2.672800e-01	7.542514e+00	-4.17413e-04	2.672800e-01	
